names,length,no_res_TM_Phob,no_hel_Phob,type,mode,T,chromosome,coorStart,coorEnd
smorf77773,32,19,1,sORFs,scrambled,0.3229,6,265599,265697
smorf77777,50,0,0,sORFs,scrambled,0.3267,6,266472,266624
smorf77778,49,0,0,sORFs,scrambled,0.2449,6,266781,266930
smorf77785,28,0,0,sORFs,scrambled,0.2619,6,268935,269021
smorf77790,39,0,0,sORFs,scrambled,0.4017,6,269628,269747
smorf77795,32,0,0,sORFs,scrambled,0.3646,6,268940,269038
smorf77799,36,0,0,sORFs,scrambled,0.25,6,267866,267976
smorf778,55,0,0,sORFs,scrambled,0.2545,1,216472,216639
smorf77800,32,0,0,sORFs,scrambled,0.2292,6,267575,267673
smorf77802,27,0,0,sORFs,scrambled,0.321,6,267365,267448
smorf77808,29,0,0,sORFs,scrambled,0.3563,6,266384,266473
smorf77809,46,20,1,sORFs,scrambled,0.413,6,266198,266338
smorf77812,35,0,0,sORFs,scrambled,0.3048,6,265514,265621
smorf77821,36,0,0,sORFs,scrambled,0.3333,6,263084,263194
smorf77825,27,0,0,sORFs,scrambled,0.358,6,262430,262513
smorf77834,78,0,0,sORFs,scrambled,0.3162,6,260129,260365
smorf77840,27,0,0,sORFs,scrambled,0.2716,6,257945,258028
smorf77842,28,0,0,sORFs,scrambled,0.2976,6,257009,257095
smorf77843,60,0,0,sORFs,scrambled,0.2778,6,256769,256951
smorf77845,61,0,0,sORFs,scrambled,0.2896,6,256019,256204
smorf77860,45,0,0,sORFs,scrambled,0.3259,6,252392,252529
smorf77862,75,24,1,sORFs,scrambled,0.3911,6,251957,252184
smorf77887,34,0,0,sORFs,scrambled,0.3039,6,245378,245482
smorf77933,38,0,0,sORFs,scrambled,0.3684,6,234128,234244
smorf77968,29,0,0,sORFs,scrambled,0.2184,6,221522,221611
smorf78,79,0,0,sORFs,scrambled,0.3291,1,19729,19968
smorf78009,52,0,0,sORFs,scrambled,0.2756,6,213260,213418
smorf78025,26,0,0,sORFs,scrambled,0.3077,6,210200,210280
smorf78040,58,20,1,sORFs,scrambled,0.3448,6,207212,207388
smorf78046,29,0,0,sORFs,scrambled,0.3103,6,205274,205363
smorf78075,74,18,1,sORFs,scrambled,0.3378,6,196772,196996
smorf78077,35,0,0,sORFs,scrambled,0.219,6,196238,196345
smorf78084,27,0,0,sORFs,scrambled,0.4198,6,194321,194404
smorf7809,50,0,0,sORFs,scrambled,0.3667,2,799942,800094
smorf78091,86,22,1,sORFs,scrambled,0.2791,6,193190,193450
smorf78095,71,0,0,sORFs,scrambled,0.2676,6,191903,192118
smorf78097,31,0,0,sORFs,scrambled,0.3011,6,191678,191773
smorf7810,36,0,0,sORFs,scrambled,0.287,2,800344,800454
smorf78128,46,0,0,sORFs,scrambled,0.3406,6,184331,184471
smorf78131,44,0,0,sORFs,scrambled,0.2955,6,182039,182173
smorf78135,28,0,0,sORFs,scrambled,0.3929,6,181325,181411
smorf78139,57,0,0,sORFs,scrambled,0.3158,6,176465,176638
smorf78149,34,21,1,sORFs,scrambled,0.3627,6,169085,169189
smorf78150,46,0,0,sORFs,scrambled,0.3551,6,168644,168784
smorf78176,34,0,0,sORFs,scrambled,0.3431,6,161177,161281
smorf78180,40,23,1,sORFs,scrambled,0.375,6,160313,160435
smorf78189,31,0,0,sORFs,scrambled,0.3226,6,158819,158914
smorf78193,48,0,0,sORFs,scrambled,0.3194,6,158252,158398
smorf78225,33,0,0,sORFs,scrambled,0.3434,6,147110,147211
smorf78226,34,0,0,sORFs,scrambled,0.3529,6,146987,147091
smorf78232,48,19,1,sORFs,scrambled,0.3403,6,144182,144328
smorf78266,31,18,1,sORFs,scrambled,0.4409,6,137738,137833
smorf78312,27,0,0,sORFs,scrambled,0.2099,6,123203,123286
smorf78325,28,0,0,sORFs,scrambled,0.2143,6,119177,119263
smorf78327,39,0,0,sORFs,scrambled,0.265,6,118388,118507
smorf78358,39,0,0,sORFs,scrambled,0.3419,6,106340,106459
smorf78366,27,0,0,sORFs,scrambled,0.4198,6,103559,103642
smorf78380,34,0,0,sORFs,scrambled,0.2157,6,101381,101485
smorf78381,28,0,0,sORFs,scrambled,0.4405,6,101102,101188
smorf78387,42,0,0,sORFs,scrambled,0.2619,6,98423,98551
smorf78389,44,0,0,sORFs,scrambled,0.3409,6,97409,97543
smorf7840,32,0,0,sORFs,scrambled,0.3542,2,805174,805272
smorf78414,61,19,1,sORFs,scrambled,0.3115,6,82025,82210
smorf78426,31,0,0,sORFs,scrambled,0.2903,6,76274,76369
smorf78428,69,35,2,sORFs,scrambled,0.4589,6,68828,69037
smorf78473,65,0,0,sORFs,scrambled,0.2564,6,58280,58477
smorf78493,73,37,2,sORFs,scrambled,0.379,6,52880,53101
smorf78504,28,0,0,sORFs,scrambled,0.25,6,49115,49201
smorf78507,50,0,0,sORFs,scrambled,0.2933,6,48095,48247
smorf78508,40,0,0,sORFs,scrambled,0.3667,6,47894,48016
smorf7853,32,0,0,sORFs,scrambled,0.3229,2,810010,810108
smorf78533,31,18,1,sORFs,scrambled,0.3548,6,43430,43525
smorf78536,42,0,0,sORFs,scrambled,0.2857,6,42773,42901
smorf7854,42,0,0,sORFs,scrambled,0.2222,2,810139,810267
smorf78546,86,48,2,sORFs,scrambled,0.3837,6,38462,38722
smorf78552,78,38,2,sORFs,scrambled,0.4145,6,36680,36916
smorf78563,62,0,0,sORFs,scrambled,0.3118,6,29714,29902
smorf78574,35,0,0,sORFs,scrambled,0.2476,6,27053,27160
smorf78575,29,0,0,sORFs,scrambled,0.2989,6,26846,26935
smorf78578,33,0,0,sORFs,scrambled,0.2323,6,26564,26665
smorf78579,26,0,0,sORFs,scrambled,0.2821,6,26465,26545
smorf78583,27,0,0,sORFs,scrambled,0.2469,6,25547,25630
smorf78584,43,0,0,sORFs,scrambled,0.2248,6,25355,25486
smorf7860,34,0,0,sORFs,scrambled,0.2843,2,812083,812187
smorf78612,45,0,0,sORFs,scrambled,0.2815,6,20174,20311
smorf78614,37,0,0,sORFs,scrambled,0.3604,6,19646,19759
smorf7863,29,0,0,sORFs,scrambled,0.3103,2,812266,812355
smorf78634,58,0,0,sORFs,scrambled,0.2759,6,15536,15712
smorf78640,47,0,0,sORFs,scrambled,0.3404,6,12839,12982
smorf78644,27,0,0,sORFs,scrambled,0.284,6,12272,12355
smorf78652,46,20,1,sORFs,scrambled,0.2971,6,8873,9013
smorf78653,37,0,0,sORFs,scrambled,0.3423,6,8399,8512
smorf7866,37,0,0,sORFs,scrambled,0.4054,2,50,163
smorf78663,60,0,0,sORFs,scrambled,0.3056,6,6137,6319
smorf78665,33,0,0,sORFs,scrambled,0.303,6,5723,5824
smorf78673,39,0,0,sORFs,scrambled,0.3162,6,5039,5158
smorf78677,26,0,0,sORFs,scrambled,0.3846,6,4040,4120
smorf78692,39,0,0,sORFs,scrambled,0.4188,6,269809,269928
smorf78698,55,0,0,sORFs,scrambled,0.2848,6,266914,267081
smorf78704,29,0,0,sORFs,scrambled,0.2759,6,265492,265581
smorf78709,59,37,2,sORFs,scrambled,0.3785,6,263677,263856
smorf78717,40,0,0,sORFs,scrambled,0.2167,6,261739,261861
smorf78726,26,0,0,sORFs,scrambled,0.3333,6,260080,260160
smorf78728,28,0,0,sORFs,scrambled,0.2976,6,259822,259908
smorf78734,29,0,0,sORFs,scrambled,0.2414,6,258259,258348
smorf78736,38,0,0,sORFs,scrambled,0.3421,6,257197,257313
smorf78740,50,0,0,sORFs,scrambled,0.32,6,256234,256386
smorf78741,83,0,0,sORFs,scrambled,0.2811,6,255973,256224
smorf78745,35,0,0,sORFs,scrambled,0.2952,6,252112,252219
smorf78746,41,0,0,sORFs,scrambled,0.3659,6,251875,252000
smorf78760,26,0,0,sORFs,scrambled,0.2821,6,248068,248148
smorf7881,28,0,0,sORFs,scrambled,0.2857,2,6137,6223
smorf78816,36,0,0,sORFs,scrambled,0.2685,6,229339,229449
smorf78818,59,0,0,sORFs,scrambled,0.339,6,226762,226941
smorf7882,28,0,0,sORFs,scrambled,0.2857,2,6242,6328
smorf78828,78,29,1,sORFs,scrambled,0.2308,6,224761,224997
smorf78833,47,0,0,sORFs,scrambled,0.2766,6,221716,221859
smorf78834,39,0,0,sORFs,scrambled,0.2479,6,221536,221655
smorf7884,63,0,0,sORFs,scrambled,0.3016,2,6728,6919
smorf7887,51,16,1,sORFs,scrambled,0.2876,2,7253,7408
smorf78874,26,0,0,sORFs,scrambled,0.2564,6,210070,210150
smorf78878,57,0,0,sORFs,scrambled,0.3392,6,208156,208329
smorf78881,62,0,0,sORFs,scrambled,0.3978,6,207406,207594
smorf78885,31,0,0,sORFs,scrambled,0.3118,6,206557,206652
smorf7890,41,0,0,sORFs,scrambled,0.3089,2,7928,8053
smorf78903,64,0,0,sORFs,scrambled,0.3229,6,198985,199179
smorf78940,26,0,0,sORFs,scrambled,0.2564,6,191830,191910
smorf78941,31,0,0,sORFs,scrambled,0.2903,6,191632,191727
smorf7897,45,0,0,sORFs,scrambled,0.3037,2,9785,9922
smorf78988,40,0,0,sORFs,scrambled,0.225,6,176635,176757
smorf7899,38,0,0,sORFs,scrambled,0.3246,2,10577,10693
smorf79,32,0,0,sORFs,scrambled,0.3333,1,20428,20526
smorf79027,33,0,0,sORFs,scrambled,0.2424,6,169630,169731
smorf79028,37,0,0,sORFs,scrambled,0.3514,6,169402,169515
smorf79029,37,22,1,sORFs,scrambled,0.3964,6,169147,169260
smorf79044,35,0,0,sORFs,scrambled,0.2952,6,166465,166572
smorf79065,27,0,0,sORFs,scrambled,0.358,6,161158,161241
smorf79077,26,19,1,sORFs,scrambled,0.4359,6,158425,158505
smorf79079,39,0,0,sORFs,scrambled,0.3162,6,158095,158214
smorf79116,28,0,0,sORFs,scrambled,0.25,6,148705,148791
smorf79117,29,20,1,sORFs,scrambled,0.5057,6,148417,148506
smorf79136,36,0,0,sORFs,scrambled,0.3889,6,144364,144474
smorf79165,37,16,1,sORFs,scrambled,0.4144,6,137698,137811
smorf79208,46,0,0,sORFs,scrambled,0.3913,6,130219,130359
smorf79262,30,20,1,sORFs,scrambled,0.4889,6,114850,114942
smorf79263,30,0,0,sORFs,scrambled,0.3111,6,114700,114792
smorf79266,48,0,0,sORFs,scrambled,0.2847,6,111442,111588
smorf79272,27,0,0,sORFs,scrambled,0.2716,6,110158,110241
smorf79295,41,20,1,sORFs,scrambled,0.4472,6,107197,107322
smorf79302,28,0,0,sORFs,scrambled,0.3452,6,103372,103458
smorf79306,67,0,0,sORFs,scrambled,0.2388,6,101326,101529
smorf79309,65,0,0,sORFs,scrambled,0.359,6,100699,100896
smorf79317,91,22,1,sORFs,scrambled,0.293,6,97795,98070
smorf79397,29,0,0,sORFs,scrambled,0.3793,6,82210,82299
smorf794,85,0,0,sORFs,scrambled,0.2863,1,221704,221961
smorf79422,55,18,1,sORFs,scrambled,0.2606,6,76702,76869
smorf79424,44,0,0,sORFs,scrambled,0.2045,6,76336,76470
smorf79425,26,0,0,sORFs,scrambled,0.1923,6,76135,76215
smorf79428,30,0,0,sORFs,scrambled,0.3778,6,74722,74814
smorf79464,26,18,1,sORFs,scrambled,0.5128,6,68920,69000
smorf79498,75,19,1,sORFs,scrambled,0.36,6,56224,56451
smorf795,49,0,0,sORFs,scrambled,0.2857,1,222076,222225
smorf79502,136,0,0,sORFs,scrambled,0.3382,6,52585,52995
smorf7951,28,0,0,sORFs,scrambled,0.369,2,23627,23713
smorf79512,41,0,0,sORFs,scrambled,0.4309,6,51004,51129
smorf7953,34,0,0,sORFs,scrambled,0.2941,2,24881,24985
smorf79533,46,17,1,sORFs,scrambled,0.471,6,44407,44547
smorf79540,41,20,1,sORFs,scrambled,0.4472,6,42646,42771
smorf79567,59,21,1,sORFs,scrambled,0.3672,6,38509,38688
smorf79578,50,0,0,sORFs,scrambled,0.3067,6,36352,36504
smorf79602,43,0,0,sORFs,scrambled,0.3643,6,33016,33147
smorf79603,75,0,0,sORFs,scrambled,0.2533,6,32539,32766
smorf79604,47,0,0,sORFs,scrambled,0.2695,6,32158,32301
smorf79606,33,0,0,sORFs,scrambled,0.3333,6,31627,31728
smorf79607,54,0,0,sORFs,scrambled,0.284,6,31396,31560
smorf79616,58,0,0,sORFs,scrambled,0.3218,6,28093,28269
smorf79618,42,28,1,sORFs,scrambled,0.381,6,27709,27837
smorf79622,43,0,0,sORFs,scrambled,0.2481,6,26506,26637
smorf79627,62,0,0,sORFs,scrambled,0.3172,6,25684,25872
smorf79642,76,23,1,sORFs,scrambled,0.2982,6,20095,20325
smorf79645,46,0,0,sORFs,scrambled,0.413,6,19075,19215
smorf79659,30,0,0,sORFs,scrambled,0.2444,6,15976,16068
smorf79670,83,20,1,sORFs,scrambled,0.3173,6,11299,11550
smorf79684,35,0,0,sORFs,scrambled,0.2857,6,9487,9594
smorf79686,26,0,0,sORFs,scrambled,0.3846,6,9265,9345
smorf7969,57,21,1,sORFs,scrambled,0.3743,2,29189,29362
smorf79692,34,0,0,sORFs,scrambled,0.3824,6,8377,8481
smorf79696,32,0,0,sORFs,scrambled,0.3125,6,7792,7890
smorf79705,75,0,0,sORFs,scrambled,0.3156,6,5806,6033
smorf79725,175,0,0,sORFs,scrambled,0.1905,6,775,1302
smorf79731,31,0,0,sORFs,scrambled,0.3011,6,269934,270029
smorf79736,27,0,0,sORFs,scrambled,0.4074,6,268632,268715
smorf79742,32,0,0,sORFs,scrambled,0.3646,6,267645,267743
smorf79745,40,0,0,sORFs,scrambled,0.3333,6,267270,267392
smorf79746,59,0,0,sORFs,scrambled,0.2486,6,266991,267170
smorf79747,29,0,0,sORFs,scrambled,0.3218,6,266583,266672
smorf79754,37,0,0,sORFs,scrambled,0.2613,6,265344,265457
smorf79767,28,0,0,sORFs,scrambled,0.4048,6,262998,263084
smorf79768,27,0,0,sORFs,scrambled,0.284,6,262788,262871
smorf79776,37,0,0,sORFs,scrambled,0.2883,6,260565,260678
smorf79778,45,0,0,sORFs,scrambled,0.3037,6,259893,260030
smorf79788,28,18,1,sORFs,scrambled,0.3214,6,258069,258155
smorf79791,40,18,1,sORFs,scrambled,0.325,6,255243,255365
smorf799,56,0,0,sORFs,scrambled,0.2679,1,223258,223428
smorf79904,48,23,1,sORFs,scrambled,0.3125,6,227184,227330
smorf79914,31,0,0,sORFs,scrambled,0.2366,6,220107,220202
smorf79920,63,0,0,sORFs,scrambled,0.2963,6,213060,213251
smorf79922,35,0,0,sORFs,scrambled,0.3238,6,212859,212966
smorf79931,49,17,1,sORFs,scrambled,0.3605,6,210777,210926
smorf7994,46,0,0,sORFs,scrambled,0.2754,2,38708,38848
smorf79943,36,0,0,sORFs,scrambled,0.2963,6,205509,205619
smorf79973,32,19,1,sORFs,scrambled,0.4479,6,199434,199532
smorf79996,32,0,0,sORFs,scrambled,0.3333,6,193974,194072
smorf79998,76,19,1,sORFs,scrambled,0.2851,6,193248,193478
smorf80004,40,0,0,sORFs,scrambled,0.3083,6,191262,191384
smorf80030,63,0,0,sORFs,scrambled,0.3333,6,184323,184514
smorf80034,29,0,0,sORFs,scrambled,0.3103,6,182955,183044
smorf80035,76,36,2,sORFs,scrambled,0.3289,6,181992,182222
smorf80039,29,0,0,sORFs,scrambled,0.2759,6,181449,181538
smorf80094,30,0,0,sORFs,scrambled,0.2444,6,169905,169997
smorf80096,59,0,0,sORFs,scrambled,0.322,6,169503,169682
smorf80097,43,0,0,sORFs,scrambled,0.3333,6,169287,169418
smorf80106,40,0,0,sORFs,scrambled,0.3417,6,166569,166691
smorf80113,30,0,0,sORFs,scrambled,0.2556,6,164781,164873
smorf80132,73,0,0,sORFs,scrambled,0.3653,6,158400,158621
smorf80152,86,20,1,sORFs,scrambled,0.4109,6,154074,154334
smorf80157,37,0,0,sORFs,scrambled,0.3063,6,152508,152621
smorf80166,53,0,0,sORFs,scrambled,0.3899,6,149955,150116
smorf80180,37,0,0,sORFs,scrambled,0.3153,6,144144,144257
smorf80210,45,0,0,sORFs,scrambled,0.4074,6,137760,137897
smorf80238,43,0,0,sORFs,scrambled,0.4264,6,130185,130316
smorf80282,87,0,0,sORFs,scrambled,0.3602,6,119121,119384
smorf80283,37,0,0,sORFs,scrambled,0.2703,6,118854,118967
smorf80302,33,0,0,sORFs,scrambled,0.303,6,114642,114743
smorf80304,37,0,0,sORFs,scrambled,0.4054,6,114045,114158
smorf80310,96,0,0,sORFs,scrambled,0.3333,6,112257,112547
smorf80315,34,0,0,sORFs,scrambled,0.3137,6,111435,111539
smorf80316,35,0,0,sORFs,scrambled,0.3714,6,111285,111392
smorf80320,39,0,0,sORFs,scrambled,0.3248,6,110382,110501
smorf80326,34,0,0,sORFs,scrambled,0.3824,6,106326,106430
smorf80327,29,0,0,sORFs,scrambled,0.1609,6,106233,106322
smorf80344,36,0,0,sORFs,scrambled,0.25,6,99759,99869
smorf80347,29,0,0,sORFs,scrambled,0.3103,6,98871,98960
smorf80349,26,17,1,sORFs,scrambled,0.3974,6,98538,98618
smorf8035,49,0,0,sORFs,scrambled,0.2925,2,45182,45331
smorf80351,47,21,1,sORFs,scrambled,0.3475,6,97878,98021
smorf804,63,0,0,sORFs,scrambled,0.2963,1,224236,224427
smorf80402,57,0,0,sORFs,scrambled,0.2456,6,76515,76688
smorf80405,42,19,1,sORFs,scrambled,0.4603,6,74739,74867
smorf80465,31,0,0,sORFs,scrambled,0.4301,6,56253,56348
smorf80471,26,0,0,sORFs,scrambled,0.4231,6,53160,53240
smorf80481,39,18,1,sORFs,scrambled,0.4359,6,50934,51053
smorf80490,40,0,0,sORFs,scrambled,0.1833,6,48426,48548
smorf80493,41,0,0,sORFs,scrambled,0.3333,6,47787,47912
smorf80495,30,23,1,sORFs,scrambled,0.4667,6,43509,43601
smorf80496,40,0,0,sORFs,scrambled,0.3083,6,43365,43487
smorf805,60,0,0,sORFs,scrambled,0.2556,1,224515,224697
smorf80503,46,0,0,sORFs,scrambled,0.3551,6,40290,40430
smorf80524,30,0,0,sORFs,scrambled,0.2667,6,32262,32354
smorf80525,48,0,0,sORFs,scrambled,0.3333,6,31977,32123
smorf80538,33,0,0,sORFs,scrambled,0.3232,6,29601,29702
smorf80543,38,0,0,sORFs,scrambled,0.307,6,28221,28337
smorf80546,33,0,0,sORFs,scrambled,0.2727,6,27099,27200
smorf80564,36,0,0,sORFs,scrambled,0.3519,6,23202,23312
smorf80570,63,17,1,sORFs,scrambled,0.3333,6,19911,20102
smorf80573,49,0,0,sORFs,scrambled,0.3197,6,18711,18860
smorf80583,31,0,0,sORFs,scrambled,0.2796,6,15879,15974
smorf80590,31,23,1,sORFs,scrambled,0.4086,6,12747,12842
smorf80593,31,0,0,sORFs,scrambled,0.2903,6,12408,12503
smorf80633,27,0,0,sORFs,scrambled,0.2716,7,418,501
smorf80641,29,0,0,sORFs,scrambled,0.3333,7,1609,1698
smorf80646,47,0,0,sORFs,scrambled,0.3901,7,2131,2274
smorf80657,69,0,0,sORFs,scrambled,0.3382,7,4663,4872
smorf80665,49,19,1,sORFs,scrambled,0.4694,7,6154,6303
smorf80670,26,0,0,sORFs,scrambled,0.3718,7,7825,7905
smorf80673,26,0,0,sORFs,scrambled,0.3205,7,9490,9570
smorf80676,46,0,0,sORFs,scrambled,0.3696,7,9748,9888
smorf80677,38,22,1,sORFs,scrambled,0.4649,7,10207,10323
smorf80683,43,0,0,sORFs,scrambled,0.2946,7,11977,12108
smorf807,42,0,0,sORFs,scrambled,0.3651,1,226891,227019
smorf80709,29,20,1,sORFs,scrambled,0.4483,7,16402,16491
smorf80711,39,25,1,sORFs,scrambled,0.4786,7,16768,16887
smorf80716,29,0,0,sORFs,scrambled,0.3678,7,18079,18168
smorf80722,29,0,0,sORFs,scrambled,0.2069,7,20395,20484
smorf80746,36,0,0,sORFs,scrambled,0.2778,7,27895,28005
smorf80768,28,0,0,sORFs,scrambled,0.2976,7,35479,35565
smorf80769,26,0,0,sORFs,scrambled,0.2692,7,36796,36876
smorf80775,46,0,0,sORFs,scrambled,0.3406,7,37588,37728
smorf80786,64,18,1,sORFs,scrambled,0.3646,7,41290,41484
smorf80791,28,0,0,sORFs,scrambled,0.3095,7,45301,45387
smorf80797,61,0,0,sORFs,scrambled,0.3115,7,53527,53712
smorf80811,43,0,0,sORFs,scrambled,0.3256,7,58963,59094
smorf80839,29,20,1,sORFs,scrambled,0.3678,7,67252,67341
smorf80846,46,0,0,sORFs,scrambled,0.3333,7,69331,69471
smorf80858,31,0,0,sORFs,scrambled,0.2796,7,73225,73320
smorf80862,56,0,0,sORFs,scrambled,0.3631,7,74359,74529
smorf80867,33,0,0,sORFs,scrambled,0.2121,7,75685,75786
smorf8087,44,0,0,sORFs,scrambled,0.3182,2,60374,60508
smorf80871,34,0,0,sORFs,scrambled,0.2255,7,76633,76737
smorf80882,39,0,0,sORFs,scrambled,0.3504,7,78739,78858
smorf80890,47,0,0,sORFs,scrambled,0.383,7,81271,81414
smorf809,27,0,0,sORFs,scrambled,0.321,1,227098,227181
smorf80905,49,17,1,sORFs,scrambled,0.4558,7,89728,89877
smorf80923,53,0,0,sORFs,scrambled,0.3522,7,94744,94905
smorf80927,85,0,0,sORFs,scrambled,0.2314,7,95455,95712
smorf8096,31,17,1,sORFs,scrambled,0.2796,2,62996,63091
smorf80963,89,0,0,sORFs,scrambled,0.3258,7,102466,102735
smorf8098,26,0,0,sORFs,scrambled,0.1667,2,63623,63703
smorf80993,64,0,0,sORFs,scrambled,0.3594,7,110758,110952
smorf810,40,0,0,sORFs,scrambled,0.2833,1,227308,227430
smorf81001,47,0,0,sORFs,scrambled,0.3546,7,112030,112173
smorf81005,27,0,0,sORFs,scrambled,0.4568,7,112399,112482
smorf81035,27,0,0,sORFs,scrambled,0.3457,7,121351,121434
smorf81039,41,21,1,sORFs,scrambled,0.4715,7,122431,122556
smorf81043,78,0,0,sORFs,scrambled,0.3932,7,123301,123537
smorf81053,45,0,0,sORFs,scrambled,0.3259,7,129259,129396
smorf81069,34,0,0,sORFs,scrambled,0.3137,7,140188,140292
smorf81077,64,0,0,sORFs,scrambled,0.3542,7,144133,144327
smorf81092,55,20,1,sORFs,scrambled,0.3818,7,148120,148287
smorf81099,56,22,1,sORFs,scrambled,0.4167,7,150559,150729
smorf81111,47,18,1,sORFs,scrambled,0.3688,7,152785,152928
smorf81130,60,0,0,sORFs,scrambled,0.2833,7,156184,156366
smorf81131,50,0,0,sORFs,scrambled,0.26,7,156400,156552
smorf81139,26,0,0,sORFs,scrambled,0.2564,7,159292,159372
smorf81162,64,32,1,sORFs,scrambled,0.5,7,162799,162993
smorf81177,46,0,0,sORFs,scrambled,0.2754,7,165121,165261
smorf81178,30,0,0,sORFs,scrambled,0.2,7,165514,165606
smorf81180,50,0,0,sORFs,scrambled,0.3133,7,166003,166155
smorf81192,43,0,0,sORFs,scrambled,0.2946,7,171355,171486
smorf81203,26,0,0,sORFs,scrambled,0.3333,7,175372,175452
smorf81274,58,0,0,sORFs,scrambled,0.3333,7,196264,196440
smorf81275,26,0,0,sORFs,scrambled,0.2949,7,196717,196797
smorf81306,26,0,0,sORFs,scrambled,0.2949,7,204247,204327
smorf81307,29,21,1,sORFs,scrambled,0.4483,7,204619,204708
smorf8131,37,19,1,sORFs,scrambled,0.5045,2,72971,73084
smorf81310,34,0,0,sORFs,scrambled,0.1667,7,206146,206250
smorf81314,33,0,0,sORFs,scrambled,0.3434,7,206731,206832
smorf81362,63,21,1,sORFs,scrambled,0.4286,7,226078,226269
smorf8139,37,0,0,sORFs,scrambled,0.2432,2,74585,74698
smorf8141,48,0,0,sORFs,scrambled,0.375,2,75005,75151
smorf81443,29,16,1,sORFs,scrambled,0.5057,7,248293,248382
smorf81470,38,0,0,sORFs,scrambled,0.3421,7,252799,252915
smorf81487,27,0,0,sORFs,scrambled,0.3704,7,257320,257403
smorf81543,62,0,0,sORFs,scrambled,0.3387,7,267643,267831
smorf81574,29,18,1,sORFs,scrambled,0.4598,7,274510,274599
smorf81582,28,0,0,sORFs,scrambled,0.3571,7,277252,277338
smorf81589,43,19,1,sORFs,scrambled,0.3411,7,280594,280725
smorf81590,35,0,0,sORFs,scrambled,0.3238,7,280732,280839
smorf81630,32,0,0,sORFs,scrambled,0.1667,7,291754,291852
smorf81683,38,21,1,sORFs,scrambled,0.4912,7,304078,304194
smorf817,29,19,1,sORFs,scrambled,0.3333,1,229309,229398
smorf81709,30,0,0,sORFs,scrambled,0.2667,7,310366,310458
smorf81717,58,20,1,sORFs,scrambled,0.431,7,312934,313110
smorf81720,52,0,0,sORFs,scrambled,0.3782,7,314410,314568
smorf81740,46,0,0,sORFs,scrambled,0.2899,7,318556,318696
smorf81742,72,36,2,sORFs,scrambled,0.3657,7,318988,319206
smorf81751,34,0,0,sORFs,scrambled,0.2745,7,321679,321783
smorf81757,28,0,0,sORFs,scrambled,0.1667,7,323740,323826
smorf81765,29,0,0,sORFs,scrambled,0.2414,7,327163,327252
smorf81768,27,0,0,sORFs,scrambled,0.3086,7,327745,327828
smorf81772,32,0,0,sORFs,scrambled,0.3125,7,328333,328431
smorf81804,28,0,0,sORFs,scrambled,0.2857,7,334702,334788
smorf81819,28,0,0,sORFs,scrambled,0.25,7,345604,345690
smorf81826,26,0,0,sORFs,scrambled,0.2564,7,349489,349569
smorf8184,26,0,0,sORFs,scrambled,0.5256,2,80228,80308
smorf81859,31,0,0,sORFs,scrambled,0.2151,7,355729,355824
smorf81875,34,21,1,sORFs,scrambled,0.4706,7,359104,359208
smorf81877,31,0,0,sORFs,scrambled,0.3226,7,360178,360273
smorf81895,44,22,1,sORFs,scrambled,0.3712,7,363949,364083
smorf81913,32,0,0,sORFs,scrambled,0.3229,7,366673,366771
smorf81916,28,18,1,sORFs,scrambled,0.3333,7,368308,368394
smorf81991,26,0,0,sORFs,scrambled,0.1667,7,393787,393867
smorf82012,42,21,1,sORFs,scrambled,0.2778,7,397945,398073
smorf82029,57,21,1,sORFs,scrambled,0.3275,7,402253,402426
smorf82032,41,0,0,sORFs,scrambled,0.3333,7,404602,404727
smorf82062,38,0,0,sORFs,scrambled,0.3333,7,412678,412794
smorf82063,52,0,0,sORFs,scrambled,0.25,7,413005,413163
smorf82064,32,21,1,sORFs,scrambled,0.5,7,413575,413673
smorf82065,62,0,0,sORFs,scrambled,0.2634,7,415798,415986
smorf82069,29,0,0,sORFs,scrambled,0.4368,7,416992,417081
smorf82081,72,21,1,sORFs,scrambled,0.3843,7,420682,420900
smorf82094,45,0,0,sORFs,scrambled,0.2963,7,425086,425223
smorf82120,52,0,0,sORFs,scrambled,0.3397,7,433066,433224
smorf82126,60,0,0,sORFs,scrambled,0.3333,7,435256,435438
smorf82127,29,0,0,sORFs,scrambled,0.3103,7,435475,435564
smorf82131,29,0,0,sORFs,scrambled,0.3218,7,436915,437004
smorf82136,30,0,0,sORFs,scrambled,0.4,7,438148,438240
smorf82137,29,0,0,sORFs,scrambled,0.2989,7,438376,438465
smorf82138,54,0,0,sORFs,scrambled,0.3642,7,438736,438900
smorf82146,37,0,0,sORFs,scrambled,0.3063,7,441256,441369
