"","nameNGO","nameINTER","INTER_length_nt","NGO_length_aa","NGO_no_hel","fract_lengths","coorStartNGO","coorEndNGO","coorStartINTER","coorEndINTER","ChromNGO","ChromINTER","bin"
"5765","smorf245583","chr16_1.314",2764,36,0,0.0391,589343,589453,587515,590279,16,16,0.025
"5766","smorf245585","chr16_1.314",2764,28,0,0.0304,589613,589699,587515,590279,16,16,0.025
"5767","smorf245594","chr16_1.315",1305,40,0,0.092,591251,591373,591023,592328,16,16,0.075
"5768","smorf245597","chr16_1.315",1305,29,0,0.0667,592016,592105,591023,592328,16,16,0.075
"5769","smorf245605","chr16_1.319",453,27,0,0.1788,596486,596569,596293,596746,16,16,0.175
"5770","smorf245619","chr16_1.322",553,72,0,0.3906,603635,603853,603354,603907,16,16,0.375
"5771","smorf245635","chr16_1.323",1513,28,1,0.0555,608099,608185,607309,608822,16,16,0.075
"5772","smorf245636","chr16_1.323",1513,36,1,0.0714,608189,608299,607309,608822,16,16,0.075
"5773","smorf245654","chr16_1.326",820,42,0,0.1537,614708,614836,614555,615375,16,16,0.175
"5774","smorf245691","chr16_1.327",1410,34,0,0.0723,619898,620002,619011,620421,16,16,0.075
"5775","smorf245805","chr16_1.337",515,26,0,0.1515,643727,643807,643317,643832,16,16,0.175
"5776","smorf245811","chr16_1.338",677,67,0,0.2969,645542,645745,645269,645946,16,16,0.275
"5778","smorf245835","chr16_1.342",503,67,0,0.3996,653750,653953,653659,654162,16,16,0.375
"5779","smorf24585","chr03_1.185",2226,57,2,0.0768,299390,299563,298602,300828,3,3,0.075
"5780","smorf245850","chr16_1.344",246,31,0,0.378,656606,656701,656549,656795,16,16,0.375
"5781","smorf24588","chr03_1.185",2226,58,0,0.0782,300365,300541,298602,300828,3,3,0.075
"5782","smorf245901","chr16_1.351",229,27,0,0.3537,667469,667552,667443,667672,16,16,0.375
"5783","smorf245922","chr16_1.359",630,46,0,0.219,678383,678523,678317,678947,16,16,0.225
"5784","smorf245924","chr16_1.359",630,39,0,0.1857,678686,678805,678317,678947,16,16,0.175
"5785","smorf245949","chr16_1.366",573,41,0,0.2147,687755,687880,687595,688168,16,16,0.225
"5786","smorf246013","chr16_1.390",212,43,1,0.6085,720431,720562,720422,720634,16,16,0.625
"5787","smorf24603","chr03_1.187",1330,32,0,0.0722,303482,303580,303027,304357,3,3,0.075
"5788","smorf246068","chr16_1.399",410,34,0,0.2488,733250,733354,733210,733620,16,16,0.225
"5789","smorf246079","chr16_1.400",550,40,0,0.2182,736520,736642,736431,736981,16,16,0.225
"5790","smorf24614","chr03_1.189",868,26,0,0.0899,307511,307591,306929,307797,3,3,0.075
"5791","smorf246144","chr16_1.411",628,49,1,0.2341,754562,754711,754246,754874,16,16,0.225
"5792","smorf24619","chr03_1.190",894,28,0,0.094,308843,308929,308172,309066,3,3,0.075
"5793","smorf246216","chr16_1.425",1743,34,0,0.0585,781040,781144,780297,782040,16,16,0.075
"5794","smorf246223","chr16_1.425",1743,43,0,0.074,781850,781981,780297,782040,16,16,0.075
"5795","smorf246246","chr16_1.426",469,62,0,0.3966,785837,786025,785667,786136,16,16,0.375
"5796","smorf246262","chr16_1.428",697,26,0,0.1119,789488,789568,789381,790078,16,16,0.125
"5797","smorf246274","chr16_1.432",466,39,0,0.2511,794621,794740,794494,794960,16,16,0.275
"5798","smorf246283","chr16_1.434",346,49,0,0.4249,797285,797434,797206,797552,16,16,0.425
"5799","smorf246288","chr16_1.436",376,38,1,0.3032,798881,798997,798853,799229,16,16,0.325
"5800","smorf24631","chr03_1.191",802,56,1,0.2095,310409,310579,310152,310954,3,3,0.225
"5801","smorf24632","chr03_1.191",802,31,0,0.116,310613,310708,310152,310954,3,3,0.125
"5802","smorf246342","chr16_1.442",702,71,0,0.3034,812789,813004,812449,813151,16,16,0.325
"5803","smorf246421","chr16_1.454",1777,37,0,0.0625,828392,828505,828136,829913,16,16,0.075
"5804","smorf246423","chr16_1.454",1777,41,0,0.0692,828719,828844,828136,829913,16,16,0.075
"5806","smorf246428","chr16_1.454",1777,26,0,0.0439,829226,829306,828136,829913,16,16,0.025
"5807","smorf246432","chr16_1.455",559,37,1,0.1986,830642,830755,830435,830994,16,16,0.175
"5808","smorf246470","chr16_1.461",1488,33,0,0.0665,840716,840817,839773,841261,16,16,0.075
"5809","smorf246532","chr16_1.468",568,26,0,0.1373,859754,859834,859741,860309,16,16,0.125
"5810","smorf246547","chr16_1.472",340,26,0,0.2294,868463,868543,868300,868640,16,16,0.225
"5811","smorf246553","chr16_1.473",747,37,1,0.1486,869993,870106,869951,870698,16,16,0.125
"5812","smorf246556","chr16_1.473",747,29,0,0.1165,870587,870676,869951,870698,16,16,0.125
"5813","smorf246571","chr16_1.475",284,33,0,0.3486,876077,876178,875993,876277,16,16,0.325
"5814","smorf246622","chr16_1.488",265,27,0,0.3057,888716,888799,888704,888969,16,16,0.325
"5815","smorf246655","chr16_1.493",356,49,0,0.4129,897143,897292,897000,897356,16,16,0.425
"5816","smorf246717","chr16_1.504",1372,47,0,0.1028,921305,921448,920483,921855,16,16,0.125
"5817","smorf246721","chr16_1.506",924,32,0,0.1039,923720,923818,923375,924299,16,16,0.125
"5818","smorf246734","chr16_1.507",1027,37,0,0.1081,926999,927112,926933,927960,16,16,0.125
"5819","smorf246737","chr16_1.507",1027,32,0,0.0935,927416,927514,926933,927960,16,16,0.075
"5820","smorf246743","chr16_1.508",3081,32,0,0.0312,929453,929551,928290,931371,16,16,0.025
"5821","smorf246748","chr16_1.508",3081,31,0,0.0302,931112,931207,928290,931371,16,16,0.025
"5822","smorf246783","chr16_1.511",2482,42,0,0.0508,936623,936751,935661,938143,16,16,0.075
"5823","smorf246785","chr16_1.511",2482,37,0,0.0447,936884,936997,935661,938143,16,16,0.025
"5824","smorf246786","chr16_1.511",2482,49,0,0.0592,937055,937204,935661,938143,16,16,0.075
"5825","smorf24684","chr03_1.1",1379,31,1,0.0674,8475,8570,8326,9705,3,3,0.075
"5826","smorf246889","chr16_1.4",697,49,1,0.2109,14739,14888,14355,15052,16,16,0.225
"5827","smorf246935","chr16_1.9",546,39,0,0.2143,26397,26516,26064,26610,16,16,0.225
"5828","smorf246944","chr16_1.10",1914,31,0,0.0486,28428,28523,28164,30078,16,16,0.025
"5829","smorf246986","chr16_1.16",965,41,0,0.1275,40875,41000,40077,41042,16,16,0.125
"5830","smorf247002","chr16_1.20",829,57,0,0.2063,46884,47057,46506,47335,16,16,0.225
"5831","smorf247016","chr16_1.21",193,42,0,0.6528,48837,48965,48802,48995,16,16,0.675
"5832","smorf247024","chr16_1.23",826,38,0,0.138,52749,52865,52671,53497,16,16,0.125
"5833","smorf247025","chr16_1.23",826,26,0,0.0944,52905,52985,52671,53497,16,16,0.075
"5834","smorf247026","chr16_1.23",826,31,0,0.1126,53322,53417,52671,53497,16,16,0.125
"5835","smorf247102","chr16_1.38",979,28,0,0.0858,74946,75032,74719,75698,16,16,0.075
"5836","smorf247103","chr16_1.38",979,33,0,0.1011,75309,75410,74719,75698,16,16,0.125
"5837","smorf247194","chr16_1.47",262,43,1,0.4924,95175,95306,95109,95371,16,16,0.475
"5838","smorf247201","chr16_1.48",237,30,0,0.3797,96378,96470,96258,96495,16,16,0.375
"5839","smorf247227","chr16_1.52",529,40,0,0.2268,102837,102959,102702,103231,16,16,0.225
"5840","smorf247244","chr16_1.54",731,32,0,0.1313,105969,106067,105440,106171,16,16,0.125
"5841","smorf247250","chr16_1.56",504,41,0,0.244,108423,108548,108147,108651,16,16,0.225
"5842","smorf247258","chr16_1.57",903,27,0,0.0897,114684,114767,114315,115218,16,16,0.075
"5843","smorf247259","chr16_1.57",903,66,0,0.2193,115014,115214,114315,115218,16,16,0.225
"5844","smorf247266","chr16_1.60",694,27,1,0.1167,117759,117842,117687,118381,16,16,0.125
"5845","smorf247304","chr16_1.66",1023,45,0,0.132,129651,129788,129137,130160,16,16,0.125
"5846","smorf247305","chr16_1.66",1023,64,0,0.1877,129807,130001,129137,130160,16,16,0.175
"5847","smorf247314","chr16_1.70",469,34,1,0.2175,138237,138341,138227,138696,16,16,0.225
"5848","smorf247389","chr16_1.81",315,41,0,0.3905,159651,159776,159592,159907,16,16,0.375
"5849","smorf247414","chr16_1.82",290,36,0,0.3724,162444,162554,162340,162630,16,16,0.375
"5850","smorf247427","chr16_1.86",689,35,0,0.1524,167403,167510,167397,168086,16,16,0.175
"5851","smorf247435","chr16_1.87",431,66,1,0.4594,169425,169625,169337,169768,16,16,0.475
"5852","smorf247452","chr16_1.90",396,62,0,0.4697,172905,173093,172754,173150,16,16,0.475
"5853","smorf247510","chr16_1.95",106,26,0,0.7358,182571,182651,182547,182653,16,16,0.725
"5854","smorf247514","chr16_1.96",540,28,0,0.1556,183411,183497,183055,183595,16,16,0.175
"5855","smorf247520","chr16_1.97",637,43,0,0.2025,184839,184970,184678,185315,16,16,0.225
"5856","smorf247533","chr16_1.99",640,63,0,0.2953,188574,188765,188512,189152,16,16,0.275
"5857","smorf247534","chr16_1.100",422,38,0,0.2701,191190,191306,190982,191404,16,16,0.275
"5858","smorf247549","chr16_1.101",997,57,0,0.1715,193416,193589,192649,193646,16,16,0.175
"5859","smorf247550","chr16_1.102",366,35,0,0.2869,194250,194357,194144,194510,16,16,0.275
"5860","smorf247551","chr16_1.102",366,27,0,0.2213,194427,194510,194144,194510,16,16,0.225
"5861","smorf247565","chr16_1.104",1306,59,1,0.1355,198432,198611,197787,199093,16,16,0.125
"5862","smorf247584","chr16_1.106",769,36,0,0.1404,202599,202709,202535,203304,16,16,0.125
"5863","smorf247618","chr16_1.108",509,38,0,0.224,207753,207869,207646,208155,16,16,0.225
"5864","smorf247645","chr16_1.114",2049,29,0,0.0425,215820,215909,213961,216010,16,16,0.025
"5865","smorf247729","chr16_1.125",272,26,1,0.2868,239190,239270,239076,239348,16,16,0.275
"5866","smorf24776","chr03_1.23",763,33,0,0.1298,40845,40946,40724,41487,3,3,0.125
"5867","smorf247851","chr16_1.140",652,39,0,0.1794,267738,267857,267534,268186,16,16,0.175
"5868","smorf247873","chr16_1.141",416,27,0,0.1947,271089,271172,270892,271308,16,16,0.175
"5869","smorf247941","chr16_1.150",1452,31,0,0.064,286230,286325,286060,287512,16,16,0.075
"5870","smorf247945","chr16_1.150",1452,46,0,0.095,287163,287303,286060,287512,16,16,0.075
"5871","smorf247990","chr16_1.155",520,58,1,0.3346,298197,298373,298049,298569,16,16,0.325
"5872","smorf248030","chr16_1.162",606,35,0,0.1733,308355,308462,308220,308826,16,16,0.175
"5873","smorf248098","chr16_1.170",279,37,0,0.3978,323853,323966,323743,324022,16,16,0.375
"5874","smorf248204","chr16_1.186",287,33,1,0.3449,355593,355694,355409,355696,16,16,0.325
"5875","smorf248220","chr16_1.187",323,34,0,0.3158,357684,357788,357673,357996,16,16,0.325
"5876","smorf248221","chr16_1.187",323,29,0,0.2693,357906,357995,357673,357996,16,16,0.275
"5877","smorf248228","chr16_1.188",596,37,1,0.1862,359421,359534,359403,359999,16,16,0.175
"5878","smorf248240","chr16_1.189",292,37,1,0.3801,361632,361745,361576,361868,16,16,0.375
"5879","smorf24825","chr03_1.31",846,29,0,0.1028,56799,56888,56527,57373,3,3,0.125
"5880","smorf248270","chr16_1.198",871,34,1,0.1171,373467,373571,372918,373789,16,16,0.125
"5881","smorf248287","chr16_1.201",724,37,0,0.1533,378813,378926,378392,379116,16,16,0.175
"5882","smorf248288","chr16_1.201",724,36,0,0.1492,378933,379043,378392,379116,16,16,0.125
"5883","smorf248328","chr16_1.206",383,40,0,0.3133,393873,393995,393651,394034,16,16,0.325
"5884","smorf248364","chr16_1.209",866,45,1,0.1559,404709,404846,404080,404946,16,16,0.175
"5885","smorf248437","chr16_1.225",254,53,1,0.626,427737,427898,427669,427923,16,16,0.625
"5886","smorf248442","chr16_1.228",525,49,0,0.28,431475,431624,431366,431891,16,16,0.275
"5887","smorf248480","chr16_1.236",810,26,0,0.0963,445155,445235,445028,445838,16,16,0.075
"5888","smorf248497","chr16_1.237",1531,34,0,0.0666,450876,450980,450374,451905,16,16,0.075
"5889","smorf248507","chr16_1.239",256,40,1,0.4688,453774,453896,453732,453988,16,16,0.475
"5890","smorf248533","chr16_1.245",514,53,0,0.3093,462273,462434,461963,462477,16,16,0.325
"5891","smorf248544","chr16_1.247",313,57,1,0.5463,465687,465860,465645,465958,16,16,0.525
"5892","smorf248559","chr16_1.251",1043,26,0,0.0748,472254,472334,471993,473036,16,16,0.075
"5893","smorf248560","chr16_1.251",1043,32,0,0.092,472425,472523,471993,473036,16,16,0.075
"5894","smorf248563","chr16_1.251",1043,29,0,0.0834,472647,472736,471993,473036,16,16,0.075
"5895","smorf24857","chr03_1.38",365,29,0,0.2384,65622,65711,65568,65933,3,3,0.225
"5896","smorf248607","chr16_1.259",877,40,0,0.1368,486000,486122,485684,486561,16,16,0.125
"5897","smorf248633","chr16_1.263",505,38,0,0.2257,493185,493301,493035,493540,16,16,0.225
"5898","smorf24865","chr03_1.39",265,41,1,0.4642,68403,68528,68333,68598,3,3,0.475
"5899","smorf248652","chr16_1.264",259,34,0,0.3938,495249,495353,495244,495503,16,16,0.375
"5900","smorf24871","chr03_1.41",435,30,0,0.2069,71472,71564,71367,71802,3,3,0.225
"5901","smorf248739","chr16_1.276",779,34,0,0.1309,520320,520424,520231,521010,16,16,0.125
"5902","smorf248757","chr16_1.278",663,30,1,0.1357,527322,527414,526880,527543,16,16,0.125
"5903","smorf248776","chr16_1.282",314,29,0,0.2771,534813,534902,534700,535014,16,16,0.275
"5905","smorf24885","chr03_1.45",732,65,1,0.2664,75723,75920,75285,76017,3,3,0.275
"5906","smorf248860","chr16_1.294",547,36,1,0.1974,557940,558050,557834,558381,16,16,0.175
"5907","smorf248861","chr16_1.294",547,32,1,0.1755,558153,558251,557834,558381,16,16,0.175
"5908","smorf248909","chr16_1.306",1449,57,1,0.118,576285,576458,575099,576548,16,16,0.125
"5909","smorf248937","chr16_1.310",327,69,1,0.633,582828,583037,582731,583058,16,16,0.625
"5910","smorf24895","chr03_1.46",1029,50,1,0.1458,78090,78242,77919,78948,3,3,0.125
"5911","smorf248954","chr16_1.313",1603,39,0,0.073,586944,587063,585582,587185,16,16,0.075
"5912","smorf248973","chr16_1.315",1305,31,0,0.0713,591078,591173,591023,592328,16,16,0.075
"5913","smorf248974","chr16_1.315",1305,69,0,0.1586,591483,591692,591023,592328,16,16,0.175
"5914","smorf249047","chr16_1.323",1513,44,0,0.0872,607377,607511,607309,608822,16,16,0.075
"5915","smorf249052","chr16_1.323",1513,41,0,0.0813,608385,608510,607309,608822,16,16,0.075
"5916","smorf249062","chr16_1.324",449,69,0,0.461,610086,610295,610028,610477,16,16,0.475
"5917","smorf249097","chr16_1.327",1410,31,0,0.066,619017,619112,619011,620421,16,16,0.075
"5918","smorf249132","chr16_1.331",912,39,0,0.1283,627729,627848,626964,627876,16,16,0.125
"5919","smorf249154","chr16_1.336",1249,36,0,0.0865,641223,641333,640955,642204,16,16,0.075
"5920","smorf249155","chr16_1.336",1249,49,0,0.1177,641382,641531,640955,642204,16,16,0.125
"5921","smorf249166","chr16_1.337",515,34,0,0.1981,643398,643502,643317,643832,16,16,0.175
"5922","smorf249184","chr16_1.341",513,26,0,0.152,650007,650087,649918,650431,16,16,0.175
"5923","smorf249263","chr16_1.352",252,43,1,0.5119,670911,671042,670870,671122,16,16,0.525
"5924","smorf249397","chr16_1.376",579,40,0,0.2073,700191,700313,700012,700591,16,16,0.225
"5925","smorf249409","chr16_1.378",254,47,0,0.5551,703980,704123,703968,704222,16,16,0.575
"5926","smorf249427","chr16_1.380",378,44,0,0.3492,706698,706832,706591,706969,16,16,0.325
"5927","smorf249467","chr16_1.384",246,30,0,0.3659,713043,713135,713026,713272,16,16,0.375
"5928","smorf24953","chr03_1.55",358,32,0,0.2682,92607,92705,92418,92776,3,3,0.275
"5929","smorf249534","chr16_1.397",204,29,0,0.4265,731025,731114,731017,731221,16,16,0.425
"5930","smorf249586","chr16_1.404",431,50,0,0.348,743829,743981,743741,744172,16,16,0.325
"5931","smorf249591","chr16_1.405",301,57,0,0.5681,744465,744638,744385,744686,16,16,0.575
"5932","smorf2496","chr01_1.110",597,29,0,0.1457,225291,225380,224853,225450,1,1,0.125
"5933","smorf249620","chr16_1.411",628,69,0,0.3296,754362,754571,754246,754874,16,16,0.325
"5934","smorf249624","chr16_1.412",519,37,0,0.2139,758160,758273,758126,758645,16,16,0.225
"5935","smorf249659","chr16_1.418",746,38,1,0.1528,773139,773255,773126,773872,16,16,0.175
"5936","smorf249708","chr16_1.427",532,33,0,0.1861,787689,787790,787424,787956,16,16,0.175
"5937","smorf249884","chr16_1.454",1777,45,0,0.076,829230,829367,828136,829913,16,16,0.075
"5938","smorf249891","chr16_1.456",385,60,0,0.4675,831699,831881,831671,832056,16,16,0.475
"5940","smorf2500","chr01_1.111",878,38,0,0.1298,227040,227156,226854,227732,1,1,0.125
"5941","smorf250205","chr16_1.504",1372,52,0,0.1137,920871,921029,920483,921855,16,16,0.125
"5942","smorf250233","chr16_1.507",1027,33,0,0.0964,927735,927836,926933,927960,16,16,0.075
"5943","smorf250238","chr16_1.508",3081,33,0,0.0321,928728,928829,928290,931371,16,16,0.025
"5944","smorf250272","chr16_1.511",2482,56,0,0.0677,936642,936812,935661,938143,16,16,0.075
"5945","smorf250278","chr16_1.511",2482,36,0,0.0435,937428,937538,935661,938143,16,16,0.025
"5946","smorf250345","chr16_1.513",250,26,0,0.312,939822,939902,939667,939917,16,16,0.325
"5947","smorf250352","chr16_1.511",2482,45,1,0.0544,937599,937736,935661,938143,16,16,0.075
"5948","smorf250356","chr16_1.511",2482,39,0,0.0471,937113,937232,935661,938143,16,16,0.025
"5949","smorf250360","chr16_1.511",2482,29,0,0.0351,936249,936338,935661,938143,16,16,0.025
"5950","smorf250387","chr16_1.508",3081,46,0,0.0448,930261,930401,928290,931371,16,16,0.025
"5951","smorf250398","chr16_1.507",1027,50,0,0.1461,927489,927641,926933,927960,16,16,0.125
"5952","smorf250407","chr16_1.504",1372,49,0,0.1071,921681,921830,920483,921855,16,16,0.125
"5953","smorf250444","chr16_1.497",563,59,0,0.3144,907029,907208,906650,907213,16,16,0.325
"5954","smorf25048","chr03_1.68",597,38,0,0.191,112803,112919,112480,113077,3,3,0.175
"5955","smorf250481","chr16_1.494",526,27,0,0.154,899994,900077,899663,900189,16,16,0.175
"5956","smorf250482","chr16_1.494",526,40,0,0.2281,899865,899987,899663,900189,16,16,0.225
"5957","smorf25050","chr03_1.69",228,51,0,0.6711,113553,113708,113539,113767,3,3,0.675
"5958","smorf250571","chr16_1.473",747,50,1,0.2008,870087,870239,869951,870698,16,16,0.225
"5959","smorf250667","chr16_1.461",1488,33,0,0.0665,840294,840395,839773,841261,16,16,0.075
"5960","smorf250677","chr16_1.459",350,49,0,0.42,835359,835508,835208,835558,16,16,0.425
"5961","smorf250680","chr16_1.458",319,46,0,0.4326,834390,834530,834241,834560,16,16,0.425
"5962","smorf250685","chr16_1.457",230,26,0,0.3391,833499,833579,833454,833684,16,16,0.325
"5963","smorf25069","chr03_1.73",271,35,0,0.3875,118437,118544,118346,118617,3,3,0.375
"5964","smorf250699","chr16_1.454",1777,27,0,0.0456,829716,829799,828136,829913,16,16,0.025
"5965","smorf250703","chr16_1.454",1777,40,0,0.0675,828894,829016,828136,829913,16,16,0.075
"5966","smorf250704","chr16_1.454",1777,28,0,0.0473,828786,828872,828136,829913,16,16,0.025
"5967","smorf250706","chr16_1.454",1777,48,0,0.081,828471,828617,828136,829913,16,16,0.075
"5968","smorf250747","chr16_1.443",332,47,0,0.4247,814155,814298,814054,814386,16,16,0.425
"5969","smorf250828","chr16_1.434",346,61,0,0.5289,797346,797531,797206,797552,16,16,0.525
"5970","smorf250843","chr16_1.430",482,34,1,0.2116,792399,792503,792200,792682,16,16,0.225
"5971","smorf250891","chr16_1.425",1743,28,0,0.0482,780846,780932,780297,782040,16,16,0.025
"5972","smorf250919","chr16_1.418",746,26,0,0.1046,773421,773501,773126,773872,16,16,0.125
"5973","smorf250975","chr16_1.413",543,40,0,0.221,759696,759818,759479,760022,16,16,0.225
"5974","smorf251033","chr16_1.407",470,56,1,0.3574,746907,747077,746833,747303,16,16,0.375
"5975","smorf251102","chr16_1.395",228,37,0,0.4868,729573,729686,729526,729754,16,16,0.475
"5976","smorf251201","chr16_1.374",280,28,0,0.3,697011,697097,696847,697127,16,16,0.275
"5977","smorf251270","chr16_1.357",282,48,0,0.5106,676965,677111,676879,677161,16,16,0.525
"5978","smorf251354","chr16_1.340",328,26,0,0.2378,648597,648677,648372,648700,16,16,0.225
"5979","smorf251372","chr16_1.337",515,41,0,0.2388,643512,643637,643317,643832,16,16,0.225
"5980","smorf251382","chr16_1.336",1249,39,0,0.0937,641967,642086,640955,642204,16,16,0.075
"5981","smorf251383","chr16_1.336",1249,62,0,0.1489,641535,641723,640955,642204,16,16,0.125
"5982","smorf251384","chr16_1.336",1249,46,0,0.1105,641166,641306,640955,642204,16,16,0.125
"5983","smorf251437","chr16_1.331",912,35,0,0.1151,627465,627572,626964,627876,16,16,0.125
"5984","smorf251511","chr16_1.326",820,31,0,0.1134,615135,615230,614555,615375,16,16,0.125
"5985","smorf251517","chr16_1.325",652,32,0,0.1472,612912,613010,612721,613373,16,16,0.125
"5986","smorf251518","chr16_1.325",652,33,0,0.1518,612729,612830,612721,613373,16,16,0.175
